Period,Ngày nhập kho,SUB code,Item code,Type,QTY ACTUAL,QTY RETURN,Ghi chú
2026-04,2026-04-10 00:00:00,,HOUX00240NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,TPAX00027NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,HOUX01540NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,TPAX00285NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,HOUX00070NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,HOUX00739NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,HOUX01605NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,HOUX02087NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,TPAX00389NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,HOUX01085NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,TPAX00005NA,MAT,3000,,
2026-04,2026-04-10 00:00:00,,HOUX01936NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,TPAX00383NA,MAT,8000,,
2026-04,2026-04-10 00:00:00,,HOUX02060NA,MAT,4000,,
2026-04,2026-04-10 00:00:00,,TPAX00388NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,HOUX01932NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,HOUX00745NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,TPAX00373NA,MAT,6000,,
2026-04,2026-04-10 00:00:00,,TPAX00146NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,HOUX00661NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,HOUX00746NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,HOUX01476NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,HOUX01245NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,HOUX00315NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,HOUX00385NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,HOUX00258NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,HOUX00396NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,SLVA00014NA,MAT,4000,,
2026-04,2026-04-10 00:00:00,,TPAX00217NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,TPAX00235NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,TPAX00145NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,TPAX00139NA,MAT,3000,,
2026-04,2026-04-10 00:00:00,,TPAX00143NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,HOUX00852NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,HOUX00848NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,TPAX00140NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,HOUX02048NA,MAT,6000,,
2026-04,2026-04-10 00:00:00,,COVC00042NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,COVC00047NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,HOUX00487NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,HOUX00448NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,HOUX00182NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,HOUX00048NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,TPAX00053NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,TPAX00015NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,HOUX00750NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,HOUX00243NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,HOUX01694NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,HOUX00753NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,HOUX00847NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,HOUX01659NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,TPAX00028NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,TPAX00055NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,TPAX00084NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,TPAX00116NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,TPAX00495NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,HOUX02724NA,MAT,4000,,
2026-04,2026-04-10 00:00:00,,TPAX00563NA,MAT,8000,,
2026-04,2026-04-10 00:00:00,,HOUX00444NA,MAT,1500,,
2026-04,2026-04-10 00:00:00,,HOUX02121NA,MAT,2500,,
2026-04,2026-04-10 00:00:00,,HOUX00445NA,MAT,2500,,
2026-04,2026-04-10 00:00:00,,HOUX00443NA,MAT,2500,,
2026-04,2026-04-10 00:00:00,,HOUX00666NA,MAT,5000,,
2026-04,2026-04-10 00:00:00,,HOUX00667NA,MAT,10000,,
2026-04,2026-04-10 00:00:00,,HOUX00082NA,MAT,2500,,
2026-04,2026-04-10 00:00:00,,HOUX00133NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,HOUX00978NA,MAT,2500,,
2026-04,2026-04-10 00:00:00,,HOUX01538NA,MAT,2500,,
2026-04,2026-04-10 00:00:00,,HOUX01553NA,MAT,2500,,
2026-04,2026-04-10 00:00:00,,TPAX00047NA,MAT,7500,,
2026-04,2026-04-10 00:00:00,,TPAX00001NA,MAT,1500,,
2026-04,2026-04-10 00:00:00,,TPAX00284NA,MAT,2500,,
2026-04,2026-04-10 00:00:00,,TPAX00291NA,MAT,2500,,
2026-04,2026-04-10 00:00:00,,HOUX00234NA,MAT,2500,,
2026-04,2026-04-10 00:00:00,,HOUX01562NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,HOUX01563NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,TPAX00376NA,MAT,4400,,
2026-04,2026-04-10 00:00:00,,HOUX02742NA,MAT,1000,,
2026-04,2026-04-10 00:00:00,,TPAX00384NA,MAT,3000,,
2026-04,2026-04-10 00:00:00,,TPAX00377NA,MAT,3000,,
2026-04,2026-04-10 00:00:00,,BAGA00007NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,HOUX00212NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,HOUX00213NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,HOUX00659NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,HOUX01113NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,HOUX01114NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,HOUX01122NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,HOUX01132NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,HOUX01191NA,MAT,4000,,
2026-04,2026-04-10 00:00:00,,HOUX01204NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,HOUX01206NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,HOUX01210NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,HOUX01211NA,MAT,4000,,
2026-04,2026-04-10 00:00:00,,HOUX01213NA,MAT,4000,,
2026-04,2026-04-10 00:00:00,,HOUX01215NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,HOUX01216NA,MAT,4000,,
2026-04,2026-04-10 00:00:00,,HOUX01217NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,SELA00035NA,MAT,4000,,
2026-04,2026-04-10 00:00:00,,SELA00037NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,TPAX00107NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,TPAX00197NA,MAT,4000,,
2026-04,2026-04-10 00:00:00,,TPAX00198NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,TPAX00209NA,MAT,8000,,
2026-04,2026-04-10 00:00:00,,TPAX00336NA,MAT,4000,,
2026-04,2026-04-10 00:00:00,,TPAX00345NA,MAT,12000,,
2026-04,2026-04-10 00:00:00,,HOUX01969NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,BAGA00033NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,HOUX01081NA,MAT,2000,,
2026-04,2026-04-10 00:00:00,,TPAX00385NA,MAT,4000,,
2026-04,2026-04-11 00:00:00,,EAD66065901-C,WIP,1000,,
2026-04,2026-04-11 00:00:00,,HOUX00494NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,HOUX01084NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,HOUX01239NA,MAT,4000,,
2026-04,2026-04-11 00:00:00,,HOUX01364NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,SELA00035NA,MAT,2000,,
2026-04,2026-04-11 00:00:00,,TAPB00003NA,MAT,3420,,
2026-04,2026-04-11 00:00:00,,TAPA00013NA,MAT,7220,,
2026-04,2026-04-11 00:00:00,,TPAX00048NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,TPAX00051NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,TPAX00198NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,TPAX00200NA,MAT,2000,,
2026-04,2026-04-11 00:00:00,,TPAX00209NA,MAT,6800,,
2026-04,2026-04-11 00:00:00,,TPAX00215NA,MAT,4000,,
2026-04,2026-04-11 00:00:00,,TPAX00219NA,MAT,4000,,
2026-04,2026-04-11 00:00:00,,TPAX00244NA,MAT,2000,,
2026-04,2026-04-11 00:00:00,,HOUX01238NA,MAT,4000,,
2026-04,2026-04-11 00:00:00,,BAGD00004NA,MAT,20,,
2026-04,2026-04-11 00:00:00,,HOUX00341NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,TPAX00231NA,MAT,2000,,
2026-04,2026-04-11 00:00:00,,HOUX01081NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,HOUX01548NA,MAT,1500,,
2026-04,2026-04-11 00:00:00,,TPAX00288NA,MAT,1500,,
2026-04,2026-04-11 00:00:00,,HOUX00374NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,HOUX00453NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,TPAX00147NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,HOUX00383NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,TPAX00234NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,HOUX00858NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,HOUX02060NA,MAT,4000,,
2026-04,2026-04-11 00:00:00,,TPAX00388NA,MAT,2000,,
2026-04,2026-04-11 00:00:00,,TPAX00373NA,MAT,2000,,
2026-04,2026-04-11 00:00:00,,HOUX01476NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,HOUX00385NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,HOUX00855NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,HOUX00396NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,SLVA00014NA,MAT,2000,,
2026-04,2026-04-11 00:00:00,,TPAX00235NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,TPAX00145NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,TPAX00139NA,MAT,2000,,
2026-04,2026-04-11 00:00:00,,TPAX00143NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,HOUX00852NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,HOUX00848NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,TPAX00140NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,HOUX02048NA,MAT,2000,,
2026-04,2026-04-11 00:00:00,,HOUX00750NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,HOUX00243NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,HOUX01694NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,HOUX00753NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,HOUX00847NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,HOUX01659NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,TPAX00028NA,MAT,2000,,
2026-04,2026-04-11 00:00:00,,TPAX00055NA,MAT,2000,,
2026-04,2026-04-11 00:00:00,,TPAX00084NA,MAT,2000,,
2026-04,2026-04-11 00:00:00,,TPAX00116NA,MAT,2000,,
2026-04,2026-04-11 00:00:00,,TPAX00495NA,MAT,2000,,
2026-04,2026-04-11 00:00:00,,HOUX00444NA,MAT,1500,,
2026-04,2026-04-11 00:00:00,,HOUX02121NA,MAT,1500,,
2026-04,2026-04-11 00:00:00,,HOUX00445NA,MAT,1500,,
2026-04,2026-04-11 00:00:00,,HOUX00443NA,MAT,1500,,
2026-04,2026-04-11 00:00:00,,HOUX00666NA,MAT,3000,,
2026-04,2026-04-11 00:00:00,,HOUX00665NA,MAT,6000,,
2026-04,2026-04-11 00:00:00,,HOUX00667NA,MAT,6000,,
2026-04,2026-04-11 00:00:00,,HOUX00082NA,MAT,1500,,
2026-04,2026-04-11 00:00:00,,HOUX00978NA,MAT,1500,,
2026-04,2026-04-11 00:00:00,,HOUX01538NA,MAT,1500,,
2026-04,2026-04-11 00:00:00,,HOUX01553NA,MAT,1500,,
2026-04,2026-04-11 00:00:00,,TPAX00047NA,MAT,4500,,
2026-04,2026-04-11 00:00:00,,TPAX00001NA,MAT,1500,,
2026-04,2026-04-11 00:00:00,,TPAX00284NA,MAT,1500,,
2026-04,2026-04-11 00:00:00,,TPAX00291NA,MAT,1500,,
2026-04,2026-04-11 00:00:00,,HOUX00234NA,MAT,1500,,
2026-04,2026-04-11 00:00:00,,TPAX00376NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,TPAX00384NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,TPAX00377NA,MAT,1000,,
2026-04,2026-04-11 00:00:00,,HOUX01215NA,MAT,700,,
2026-04,2026-04-11 00:00:00,,HOUX01216NA,MAT,1400,,
2026-04,2026-04-11 00:00:00,,EAD63913527-C,WIP,1000,,
2026-04,2026-04-11 00:00:00,,EAD63913527-C-TUBA-089,TUB,1000,,
2026-04,2026-04-11 00:00:00,,EAD63913527-C-TUBC-114,TUB,1000,,
2026-04,2026-04-13 00:00:00,,EAD62428629-C,WIP,2000,,
2026-04,2026-04-13 00:00:00,,EAD66010222-C,WIP,3000,,
2026-04,2026-04-13 00:00:00,,EAD64587804-C,WIP,4000,,
2026-04,2026-04-13 00:00:00,,EAD62428629-C-TUBA-085,TUB,2000,,
2026-04,2026-04-13 00:00:00,,HOUX00212NA,MAT,450,,
2026-04,2026-04-13 00:00:00,,HOUX00213NA,MAT,450,,
2026-04,2026-04-13 00:00:00,,HOUX01127NA,MAT,350,,
2026-04,2026-04-13 00:00:00,,HOUX01191NA,MAT,1200,,
2026-04,2026-04-13 00:00:00,,HOUX01210NA,MAT,450,,
2026-04,2026-04-13 00:00:00,,TPAX00336NA,MAT,700,,
2026-04,2026-04-13 00:00:00,,BAGA00033NA,MAT,200,,
2026-04,2026-04-13 00:00:00,,HOUX00052NA,MAT,450,,
2026-04,2026-04-13 00:00:00,,HOUX00211NA,MAT,150,,
2026-04,2026-04-13 00:00:00,,HOUX01362NA,MAT,150,,
2026-04,2026-04-13 00:00:00,,SELA00029NA,MAT,300,,
2026-04,2026-04-13 00:00:00,,HOUX01842NA,MAT,150,,
2026-04,2026-04-13 00:00:00,,CORX00038NA,MAT,100,,
2026-04,2026-04-13 00:00:00,,HOUX01114NA,MAT,100,,
2026-04,2026-04-13 00:00:00,,HOUX01211NA,MAT,100,,
2026-04,2026-04-13 00:00:00,,TPAX00198NA,MAT,400,,
2026-04,2026-04-13 00:00:00,,HOUX01969NA,MAT,100,,
2026-04,2026-04-13 00:00:00,,HOUX01130NA,MAT,1600,,
2026-04,2026-04-13 00:00:00,,HOUX01149NA,MAT,5100,,
2026-04,2026-04-13 00:00:00,,HOUX01160NA,MAT,4900,,
2026-04,2026-04-13 00:00:00,,HOUX01195NA,MAT,6000,,
2026-04,2026-04-13 00:00:00,,HOUX01216NA,MAT,10500,,
2026-04,2026-04-13 00:00:00,,HOUX01124NA,MAT,8250,,
2026-04,2026-04-13 00:00:00,,HOUX01204NA,MAT,6000,,
2026-04,2026-04-13 00:00:00,,HOUX01206NA,MAT,5900,,
2026-04,2026-04-13 00:00:00,,HOUX01566NA,MAT,2900,,
2026-04,2026-04-13 00:00:00,,HOUX01213NA,MAT,6100,,
2026-04,2026-04-13 00:00:00,,SELA00037NA,MAT,3100,,
2026-04,2026-04-13 00:00:00,,TPAX00202NA,MAT,2100,,
2026-04,2026-04-13 00:00:00,,TPAX00206NA,MAT,6000,,
2026-04,2026-04-13 00:00:00,,TPAX00209NA,MAT,17400,,
2026-04,2026-04-13 00:00:00,,BAGA00007NA,MAT,3200,,
2026-04,2026-04-13 00:00:00,,HOUX00659NA,MAT,4400,,
2026-04,2026-04-13 00:00:00,,HOUX01146NA,MAT,2300,,
2026-04,2026-04-13 00:00:00,,HOUX01215NA,MAT,4800,,
2026-04,2026-04-13 00:00:00,,HOUX01217NA,MAT,4700,,
2026-04,2026-04-13 00:00:00,,SELA00035NA,MAT,6800,,
2026-04,2026-04-13 00:00:00,,TPAX00107NA,MAT,4400,,
2026-04,2026-04-13 00:00:00,,TPAX00197NA,MAT,9000,,
2026-04,2026-04-13 00:00:00,,TPAX00385NA,MAT,10200,,
2026-04,2026-04-13 00:00:00,,HOUX02305NA,MAT,6,,
2026-04,2026-04-13 00:00:00,,MLDA00207NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,HOUX00855NA,MAT,2000,,
2026-04,2026-04-13 00:00:00,,HOUX00665NA,MAT,16000,,
2026-04,2026-04-13 00:00:00,,BAGC00005NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,BNDC00002NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,HOUX00015NA,MAT,3000,,
2026-04,2026-04-13 00:00:00,,HOUX00065NA,MAT,3000,,
2026-04,2026-04-13 00:00:00,,HOUX00369NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,HOUX00642NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,HOUX00850NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,HOUX01084NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,HOUX01128NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,HOUX01137NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,HOUX01239NA,MAT,5000,,
2026-04,2026-04-13 00:00:00,,HOUX01364NA,MAT,2000,,
2026-04,2026-04-13 00:00:00,,SLVB00006NA,MAT,2000,,
2026-04,2026-04-13 00:00:00,,TAPB00003NA,MAT,4860,,
2026-04,2026-04-13 00:00:00,,TAPA00013NA,MAT,13360,,
2026-04,2026-04-13 00:00:00,,TPAX00048NA,MAT,3000,,
2026-04,2026-04-13 00:00:00,,TPAX00051NA,MAT,2000,,
2026-04,2026-04-13 00:00:00,,TPAX00080NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,TPAX00097NA,MAT,2000,,
2026-04,2026-04-13 00:00:00,,TPAX00101NA,MAT,3000,,
2026-04,2026-04-13 00:00:00,,TPAX00142NA,MAT,2000,,
2026-04,2026-04-13 00:00:00,,TPAX00199NA,MAT,2000,,
2026-04,2026-04-13 00:00:00,,TPAX00200NA,MAT,4000,,
2026-04,2026-04-13 00:00:00,,TPAX00203NA,MAT,2000,,
2026-04,2026-04-13 00:00:00,,TPAX00215NA,MAT,5000,,
2026-04,2026-04-13 00:00:00,,TPAX00219NA,MAT,4000,,
2026-04,2026-04-13 00:00:00,,TPAX00229NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,TPAX00244NA,MAT,4000,,
2026-04,2026-04-13 00:00:00,,TPAX00246NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,TPAX00299NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,HOUX01238NA,MAT,4000,,
2026-04,2026-04-13 00:00:00,,BAGD00004NA,MAT,20,,
2026-04,2026-04-13 00:00:00,,HOUX01081NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,HOUX01531NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,HOUX01548NA,MAT,1500,,
2026-04,2026-04-13 00:00:00,,TPAX00282NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,TPAX00288NA,MAT,1500,,
2026-04,2026-04-13 00:00:00,,HOUX00202NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,HOUX00751NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,HOUX01519NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,TPAX00279NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,CATX00072NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,HOUX00476NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,SELA00036NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,TPAX00111NA,MAT,2000,,
2026-04,2026-04-13 00:00:00,,TPAX00147NA,MAT,2000,,
2026-04,2026-04-13 00:00:00,,HOUX00057NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,HOUX00224NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,HOUX00733NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,HOUX00858NA,MAT,2000,,
2026-04,2026-04-13 00:00:00,,HOUX00861NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,TPAX00086NA,MAT,2000,,
2026-04,2026-04-13 00:00:00,,TPAX00026NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,TPAX00149NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,HOUX00820NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,TPAX00132NA,MAT,2000,,
2026-04,2026-04-13 00:00:00,,HOUX00027NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,HOUX02060NA,MAT,4000,,
2026-04,2026-04-13 00:00:00,,TPAX00388NA,MAT,4000,,
2026-04,2026-04-13 00:00:00,,HOUX00399NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,HOUX00400NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,TPAX00143NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,HOUX02491NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,HOUX00444NA,MAT,1500,,
2026-04,2026-04-13 00:00:00,,HOUX02121NA,MAT,1500,,
2026-04,2026-04-13 00:00:00,,HOUX00445NA,MAT,1500,,
2026-04,2026-04-13 00:00:00,,HOUX00666NA,MAT,3000,,
2026-04,2026-04-13 00:00:00,,HOUX00667NA,MAT,6000,,
2026-04,2026-04-13 00:00:00,,HOUX00082NA,MAT,1500,,
2026-04,2026-04-13 00:00:00,,HOUX00978NA,MAT,1500,,
2026-04,2026-04-13 00:00:00,,HOUX01538NA,MAT,1500,,
2026-04,2026-04-13 00:00:00,,HOUX01553NA,MAT,1500,,
2026-04,2026-04-13 00:00:00,,TPAX00047NA,MAT,4500,,
2026-04,2026-04-13 00:00:00,,TPAX00001NA,MAT,1500,,
2026-04,2026-04-13 00:00:00,,TPAX00284NA,MAT,1500,,
2026-04,2026-04-13 00:00:00,,TPAX00291NA,MAT,1500,,
2026-04,2026-04-13 00:00:00,,HOUX00234NA,MAT,1500,,
2026-04,2026-04-13 00:00:00,,TPAX00376NA,MAT,2000,,
2026-04,2026-04-13 00:00:00,,TPAX00384NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,TPAX00377NA,MAT,1000,,
2026-04,2026-04-13 00:00:00,,HOUX01995NA,MAT,4000,,
2026-04,2026-04-14 00:00:00,,EAD64149412-C,WIP,2000,,
2026-04,2026-04-14 00:00:00,,EAD65616818-C,WIP,1000,,
2026-04,2026-04-14 00:00:00,,EAD63954790-C,WIP,300,,
2026-04,2026-04-14 00:00:00,,EAD65895024-C,WIP,1500,,
2026-04,2026-04-14 00:00:00,,EAD64587804-C,WIP,4000,,
2026-04,2026-04-14 00:00:00,,EAD65895024-C-TUBC-101,TUB,1500,,
2026-04,2026-04-14 00:00:00,,BAGC00005NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,BNDC00002NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,HOUX00065NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,HOUX00369NA,MAT,2000,,
2026-04,2026-04-14 00:00:00,,HOUX00642NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,HOUX00659NA,MAT,3000,,
2026-04,2026-04-14 00:00:00,,HOUX01106NA,MAT,2000,,
2026-04,2026-04-14 00:00:00,,HOUX01123NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,HOUX01128NA,MAT,3000,,
2026-04,2026-04-14 00:00:00,,HOUX01130NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,HOUX01146NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,HOUX01149NA,MAT,2000,,
2026-04,2026-04-14 00:00:00,,HOUX01152NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,HOUX01195NA,MAT,3000,,
2026-04,2026-04-14 00:00:00,,HOUX01206NA,MAT,3000,,
2026-04,2026-04-14 00:00:00,,HOUX01215NA,MAT,3000,,
2026-04,2026-04-14 00:00:00,,HOUX01216NA,MAT,6000,,
2026-04,2026-04-14 00:00:00,,HOUX01217NA,MAT,3000,,
2026-04,2026-04-14 00:00:00,,HOUX01234NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,HOUX01239NA,MAT,4000,,
2026-04,2026-04-14 00:00:00,,HOUX01241NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,HOUX01364NA,MAT,3000,,
2026-04,2026-04-14 00:00:00,,SELA00035NA,MAT,6000,,
2026-04,2026-04-14 00:00:00,,SELA00037NA,MAT,2000,,
2026-04,2026-04-14 00:00:00,,SLVB00006NA,MAT,2000,,
2026-04,2026-04-14 00:00:00,,TAPB00003NA,MAT,8160,,
2026-04,2026-04-14 00:00:00,,TAPA00013NA,MAT,20160,,
2026-04,2026-04-14 00:00:00,,TPAX00048NA,MAT,3000,,
2026-04,2026-04-14 00:00:00,,TPAX00051NA,MAT,2000,,
2026-04,2026-04-14 00:00:00,,TPAX00080NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,TPAX00097NA,MAT,2000,,
2026-04,2026-04-14 00:00:00,,TPAX00101NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,TPAX00107NA,MAT,3000,,
2026-04,2026-04-14 00:00:00,,TPAX00197NA,MAT,10000,,
2026-04,2026-04-14 00:00:00,,TPAX00199NA,MAT,2000,,
2026-04,2026-04-14 00:00:00,,TPAX00200NA,MAT,6000,,
2026-04,2026-04-14 00:00:00,,TPAX00202NA,MAT,3000,,
2026-04,2026-04-14 00:00:00,,TPAX00203NA,MAT,2000,,
2026-04,2026-04-14 00:00:00,,TPAX00209NA,MAT,12000,,
2026-04,2026-04-14 00:00:00,,TPAX00214NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,TPAX00215NA,MAT,4000,,
2026-04,2026-04-14 00:00:00,,TPAX00216NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,TPAX00219NA,MAT,4000,,
2026-04,2026-04-14 00:00:00,,TPAX00229NA,MAT,2000,,
2026-04,2026-04-14 00:00:00,,TPAX00246NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,TPAX00299NA,MAT,3000,,
2026-04,2026-04-14 00:00:00,,HOUX01440NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,HOUX01238NA,MAT,4000,,
2026-04,2026-04-14 00:00:00,,BAGD00004NA,MAT,20,,
2026-04,2026-04-14 00:00:00,,HOUX01531NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,HOUX01548NA,MAT,1500,,
2026-04,2026-04-14 00:00:00,,TPAX00282NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,TPAX00288NA,MAT,1500,,
