Period,Số tờ khai,Ngày TK,Mã loại hình,Số hóa đơn,Mã NVL,Tên hàng,ĐVT,Type,QTY INPUT,Ngày giao hàng,QTY RETURN,Remark
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,EAD62428629-C,"EAD62428629-C#&Bán thành phẩm-Bộ dây dẫn điện dùng cho tủ lạnh, bọc plastic, đường kính lõi không quá 5mm, đã gắn đầu nối, hàng mới 100%, loại EAD62428629-C",SET/ Bộ,WIP,1000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,EAD62468244-C,"EAD62468244-C#&Bán thành phẩm-Bộ dây dẫn điện dùng cho máy giặt, bọc plastic, đường kính lõi không quá 5mm, đã gắn đầu nối, hàng mới 100%, loại EAD62468244-C",SET/ Bộ,WIP,4000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,6850EC3006V-C,"6850EC3006V-C#&Bán thành phẩm-Bộ dây dẫn điện dùng cho máy giặt, bọc plastic, đường kính lõi không quá 5mm, đã gắn đầu nối, hàng mới 100%, loại 6850EC3006V-C",SET/ Bộ,WIP,2000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,EAD64587804-C,"EAD64587804-C#&Bán thành phẩm-Bộ dây dẫn điện dùng cho máy giặt, bọc plastic, đường kính lõi không quá 5mm, đã gắn đầu nối, hàng mới 100%, loại EAD64587804-C",SET/ Bộ,WIP,3000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,EAD66091501-C-TUBA-089,"EAD66091501-C-TUBA-089#&Ống giữ dây điện bằng nhựa PVC, dạng mềm, không kèm các phụ kiện khác, phi 8mm, VIT-600 8 T1, hàng mới 100%, loại TUBA00089NA",PCE,WIP,1000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,EAD62428629-C-TUBA-085,"EAD62428629-C-TUBA-085#&Ống giữ dây điện bằng nhựa, dạng mềm, không kèm các phụ kiện khác, phi 10mm, VIT-600 10 T1, hàng mới 100%, loại TUBA00085NA",PCE,WIP,1000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,FOMA00399NA,"FOMA00399NA#&Mút xốp tự dính bảo vệ dây điện, chất liệu: nhựa PU, loại mềm, dạng miếng dính 1 mặt, kích thước 1 cái: 8T*25*80 (mm), hàng mới 100%, loại FOMA00399NA",PCE,MAT,30,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,FOMA00392NA,"FOMA00392NA#&Mút xốp tự dính bảo vệ dây điện, chất liệu: nhựa PU, loại mềm, dạng miếng dính 1 mặt,màu trắng,kích thước 1 cái: 8T*25*100 (mm), hàng mới 100%, loại FOMA00392NA",PCE,MAT,110,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TPAX00389NA,"TPAX00389NA#&Chốt khóa bằng nhựa(Cố định dây điện và đầu nối), ZNDS-22V-K, hàng mới 100%, loại TPAX00389NA",PCE,MAT,150,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX00400NA,"HOUX00400NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 1.76x1.85x0.86cm, 316090-1, hàng mới 100%, loại HOUX00400NA",PCE,MAT,550,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX00213NA,"HOUX00213NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.6x2.5x2.0 cm, 1743165-5, hàng mới 100%, loại HOUX00213NA",PCE,MAT,2000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX00659NA,"HOUX00659NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.88x1.78x0.82 cm, 615042-2, hàng mới 100%, loại HOUX00659NA",PCE,MAT,3000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01107NA,"HOUX01107NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 1.1x1.75x0.89 cm, PWAP-06V-WGL1, hàng mới 100%, loại HOUX01107NA",PCE,MAT,464,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01113NA,"HOUX01113NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.75x1.1x0.71 cm, PWAP-10V-WGL1 (WH), hàng mới 100%, loại HOUX01113NA",PCE,MAT,404,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01114NA,"HOUX01114NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 3.0x1.1x0.7 cm, PWAP-11V-WGL1, hàng mới 100%, loại HOUX01114NA",PCE,MAT,4000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01122NA,"HOUX01122NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 1.92x1.15x1.25 cm, PWBP-03V-WGL1-R, hàng mới 100%, loại HOUX01122NA",PCE,MAT,3000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01124NA,"HOUX01124NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 1.9x1.4x1.0 cm, PWBP-04V-WGL1, hàng mới 100%, loại HOUX01124NA",PCE,MAT,3000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01132NA,"HOUX01132NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 1.92x1.15x1.25 cm, PWBP-10V-WGL1, hàng mới 100%, loại HOUX01132NA",PCE,MAT,2000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01191NA,"HOUX01191NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.5x1.2x1.2 cm, SL-12T, hàng mới 100%, loại HOUX01191NA",PCE,MAT,4000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01195NA,"HOUX01195NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.82x1.92x1.38 cm, SL-15TF RD, hàng mới 100%, loại HOUX01195NA",PCE,MAT,3000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01204NA,"HOUX01204NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.7x2.0x0.9 cm, SL-20T, hàng mới 100%, loại HOUX01204NA",PCE,MAT,3000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01206NA,"HOUX01206NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.5x2.0x1.0 cm, SL-33, hàng mới 100%, loại HOUX01206NA",PCE,MAT,3300,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01211NA,"HOUX01211NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.9x1.4x0.9 cm, SL-48M, hàng mới 100%, loại HOUX01211NA",PCE,MAT,5000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01213NA,"HOUX01213NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.9x1.4x0.9 cm, SL-49P, hàng mới 100%, loại HOUX01213NA",PCE,MAT,2000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01215NA,"HOUX01215NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.66*2.06*0.77 cm, SL-58T, hàng mới 100%, loại HOUX01215NA",PCE,MAT,3000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01216NA,"HOUX01216NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.66x2.06x0.75 cm, SL-58T BL, hàng mới 100%, loại HOUX01216NA",PCE,MAT,6600,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01217NA,"HOUX01217NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.66x2.06x0.75 cm, SL-58T RD, hàng mới 100%, loại HOUX01217NA",PCE,MAT,3000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01364NA,"HOUX01364NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.2x1.53x1.2 cm, SMH600-04D, hàng mới 100%, loại HOUX01364NA",PCE,MAT,3000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,SELA00035NA,"SELA00035NA#&Miếng đệm bằng nhựa dẻo dùng để cố định dây điện và đầu nối, SL-15S3(GY), hàng mới 100%, loại SELA00035NA",PCE,MAT,3000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,SELA00037NA,"SELA00037NA#&Miếng đệm bằng nhựa dẻo dùng để cố định dây điện và đầu nối, SL-47S2, hàng mới 100%, loại SELA00037NA",PCE,MAT,2000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TAPB00003NA,"TAPB00003NA#&Băng dính bằng vải acetate để quấn dây điện, rộng: 19mm, ACETATE W19, hàng mới 100%, loại TAPB00003NA",MTR,MAT,10890,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TAPA00013NA,"TAPA00013NA#&Băng dính điện PVC kích thước 0.10mmx19mmx20m, PVC Tape 19*20, hàng mới 100%, loại TAPA00013NA",MTR,MAT,20080,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TPAX00107NA,"TPAX00107NA#&Chốt khóa bằng nhựa (cố định dây điện và đầu nối), 635043-1, hàng mới 100%, loại TPAX00107NA",PCE,MAT,3000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TPAX00197NA,"TPAX00197NA#&Chốt khóa bằng nhựa (cố định dây điện và đầu nối), PWBS-02V, hàng mới 100%, loại TPAX00197NA",PCE,MAT,8000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TPAX00198NA,"TPAX00198NA#&Chốt khóa bằng nhựa (cố định dây điện và đầu nối), PWBS-03V, hàng mới 100%, loại TPAX00198NA",PCE,MAT,8300,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TPAX00200NA,"TPAX00200NA#&Chốt khóa bằng nhựa (cố định dây điện và đầu nối), PWBS-05V, hàng mới 100%, loại TPAX00200NA",PCE,MAT,4000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TPAX00206NA,"TPAX00206NA#&Chốt khóa bằng nhựa (cố định dây điện và đầu nối), SL-15TPA RD, hàng mới 100%, loại TPAX00206NA",PCE,MAT,3000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TPAX00209NA,"TPAX00209NA#&Chốt khóa bằng nhựa(Cố định dây điện và đầu nối), SL-58TPA, hàng mới 100%, loại TPAX00209NA",PCE,MAT,10000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TPAX00244NA,"TPAX00244NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), SMH600-02DRT(RE), hàng mới 100%, loại TPAX00244NA",PCE,MAT,6000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TPAX00336NA,"TPAX00336NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), 2369510-1, hàng mới 100%, loại TPAX00336NA",PCE,MAT,5000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TPAX00345NA,"TPAX00345NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), 2369511-1, hàng mới 100%, loại TPAX00345NA",PCE,MAT,12000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01969NA,"HOUX01969NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 25x14x15 mm, 2369509-1, hàng mới 100%, loại HOUX01969NA",PCE,MAT,2000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,BAGA00033NA,"BAGA00033NA#&Túi ni lông nhựa PE để đựng sản phẩm kích thước (dày 0.1mm, 100mmx140mm), 508 chiếc=1kg, PE BAG 100*140*1T WH (FLAME RETARDANT), hàng mới 100%, loại BAGA00033NA",PCE,MAT,2000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01081NA,"HOUX01081NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 24x12x11mm, PNDP-22V-Z, hàng mới 100%, loại HOUX01081NA",PCE,MAT,2000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01842NA,"HOUX01842NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 23x11.2x10 mm, 2369507-1, hàng mới 100%, loại HOUX01842NA",PCE,MAT,2500,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TPAX00385NA,"TPAX00385NA#&Chốt khóa bằng nhựa(Cố định dây điện và đầu nối), PNDS-22V-K, hàng mới 100%, loại TPAX00385NA",PCE,MAT,4000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX02048NA,"HOUX02048NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 20.6*13.9*10.6mm, 2369508-1, hàng mới 100%, loại HOUX02048NA",PCE,MAT,4000,,,
2026-04,108124579400,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TPAX00376NA,"TPAX00376NA#&Chốt khóa bằng nhựa (cố định dây điện và đầu nối), XMS-11V / PWASX-11V-K, hàng mới 100%, loại TPAX00376NA",PCE,MAT,4000,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TPAX00384NA,"TPAX00384NA#&Chốt khóa bằng nhựa (cố định dây điện và đầu nối), XMS-06V / PWASX-06V-K, hàng mới 100%, loại TPAX00384NA",PCE,MAT,545,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TPAX00377NA,"TPAX00377NA#&Chốt khóa bằng nhựa (cố định dây điện và đầu nối), XMS-10V / PWASX-10V-K, hàng mới 100%, loại TPAX00377NA",PCE,MAT,920,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,CORX00035NA,"CORX00035NA#&Lõi từ (dạng hình trụ) để lọc nhiễu dòng điện cho máy giặt và máy hút ẩm, OP 14A, hàng mới 100%, loại CORX00035NA",PCE,MAT,300,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,CORX00038NA,"CORX00038NA#&Lõi từ (dạng hình trụ) để lọc nhiễu dòng điện cho máy giặt và máy hút ẩm, OP 18A, hàng mới 100%, loại CORX00038NA",PCE,MAT,300,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX00065NA,"HOUX00065NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt:1.0x1.8x1 cm, 624537, hàng mới 100%, loại HOUX00065NA",PCE,MAT,3000,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX00627NA,"HOUX00627NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 15.4x12.8x20.4 mm, 610224T, hàng mới 100%, loại HOUX00627NA",PCE,MAT,1000,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX00850NA,"HOUX00850NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 12x8x1mm, 917689-1, hàng mới 100%, loại HOUX00850NA",PCE,MAT,1500,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01084NA,"HOUX01084NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.4x1.2x1.1 cm, PNDP-26V-Z, hàng mới 100%, loại HOUX01084NA",PCE,MAT,800,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01123NA,"HOUX01123NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 1.9x1.3x1.0 cm, PWBP-03V-WGL1-Y, hàng mới 100%, loại HOUX01123NA",PCE,MAT,300,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01130NA,"HOUX01130NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.0x1.3x1.4 cm, PWBP-06V-WGL1-R, hàng mới 100%, loại HOUX01130NA",PCE,MAT,1000,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01136NA,"HOUX01136NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.5x1.4x0.9 cm, PWBR-03VF-WGL1, hàng mới 100%, loại HOUX01136NA",PCE,MAT,1000,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01139NA,"HOUX01139NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 1.9x1x0.8cm, PWBR-04VF-WGL1, hàng mới 100%, loại HOUX01139NA",PCE,MAT,1000,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01148NA,"HOUX01148NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.5x1.7x1.5 cm, PWBR-12V-WGL1, hàng mới 100%, loại HOUX01148NA",PCE,MAT,1000,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01149NA,"HOUX01149NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 1.92x1.8x0.46 cm, PWCP-03V-3WGL1-H, hàng mới 100%, loại HOUX01149NA",PCE,MAT,500,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01156NA,"HOUX01156NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 1.9x1.8x1.1 cm, PWCP-04V-WGL1-R, hàng mới 100%, loại HOUX01156NA",PCE,MAT,2000,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01194NA,"HOUX01194NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.82x1.92x1.38 cm, SL-15TF, hàng mới 100%, loại HOUX01194NA",PCE,MAT,1000,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01239NA,"HOUX01239NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 1.36x1.26x1.0 cm, SMH200-06H, hàng mới 100%, loại HOUX01239NA",PCE,MAT,1500,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01251NA,"HOUX01251NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.16x0.78x0.65 cm, SMH200-10H, hàng mới 100%, loại HOUX01251NA",PCE,MAT,1000,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,SELA00032NA,"SELA00032NA#&Miếng đệm bằng nhựa dẻo dùng để cố định dây điện và đầu nối, SL-15S2(GY), hàng mới 100%, loại SELA00032NA",PCE,MAT,1000,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TPAX00051NA,"TPAX00051NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), 35150-0390, hàng mới 100%, loại TPAX00051NA",PCE,MAT,600,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TPAX00101NA,"TPAX00101NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), 634487-2, hàng mới 100%, loại TPAX00101NA",PCE,MAT,3000,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TPAX00117NA,"TPAX00117NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), 635636-3, hàng mới 100%, loại TPAX00117NA",PCE,MAT,1000,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TPAX00142NA,"TPAX00142NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), 917701-1, hàng mới 100%, loại TPAX00142NA",PCE,MAT,2000,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TPAX00199NA,"TPAX00199NA#&Chốt khóa bằng nhựa (cố định dây điện và đầu nối), PWBS-04V, hàng mới 100%, loại TPAX00199NA",PCE,MAT,3000,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TPAX00201NA,"TPAX00201NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), PWCS-02V, hàng mới 100%, loại TPAX00201NA",PCE,MAT,4000,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TPAX00202NA,"TPAX00202NA#&Chốt khóa bằng nhựa (cố định dây điện và đầu nối), PWCS-03V, hàng mới 100%, loại TPAX00202NA",PCE,MAT,1600,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TPAX00205NA,"TPAX00205NA#&Chốt khóa bằng nhựa (cố định dây điện và đầu nối), SL-15TPA, hàng mới 100%, loại TPAX00205NA",PCE,MAT,1000,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TPAX00215NA,"TPAX00215NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), SMH200-06HRT(RE), hàng mới 100%, loại TPAX00215NA",PCE,MAT,1500,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TPAX00219NA,"TPAX00219NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), SMH200-10HRT(RE), hàng mới 100%, loại TPAX00219NA",PCE,MAT,5000,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TPAX00299NA,"TPAX00299NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), YH500-03CRT(RE), hàng mới 100%, loại TPAX00299NA",PCE,MAT,2000,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX01548NA,"HOUX01548NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 37.18x33.18x31.68mm, YH396-09JR, hàng mới 100%, loại HOUX01548NA",PCE,MAT,2000,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,TPAX00288NA,"TPAX00288NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), YH396-09JRT(RE), hàng mới 100%, loại TPAX00288NA",PCE,MAT,2000,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,CATX00072NA,"CATX00072NA#&Dây thít bằng nhựa, CT 100 *2.5 mm, hàng mới 100%, loại CATX00072NA",PCE,MAT,1000,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX00458NA,"HOUX00458NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.9x1.5x1.0 cm, 35150-0300, hàng mới 100%, loại HOUX00458NA",PCE,MAT,300,,,
2026-04,108124581350,2026-04-06 00:00:00,E21,HSEVN-CK2026040007-PC,HOUX00492NA,"HOUX00492NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.88x2.24x1.37 cm, 35151-0310, hàng mới 100%, loại HOUX00492NA",PCE,MAT,300,,,
